735,87747.984,-175495968.0
736,98347.541,-196695082.0
737,90748.8725,-181497745.0
738,89194.825,-178389650.0
739,87806.3115,-175612623.0
740,86682.722,-173365444.0
741,1365.7605,-2731521.0
742,7540.087,-15080174.0
743,3010.941,-6021882.0
744,2368.6895,-4737379.0
745,7035.0245,-14070049.0
746,1174.808,-2349616.0
747,1976.532,-3953064.0
748,13561.901,-27123802.0
749,1735.265,-3470530.0
750,2180.47,-4360940.0
751,2434.288,-4868576.0
752,6638.2655,-13276531.0
753,2893.829,-5787658.0
754,4799.9035,-9599807.0
755,4839.28,-9678560.0
756,1979.6195,-3959239.0
757,8858.8495,-17717699.0
758,11524.674,-23049348.0
759,46127.0065,-92254013.0
760,87367.226,-174734452.0
761,77100.373,-154200746.0
762,87973.92,-175947840.0
763,80697.5825,-161395165.0
764,87408.763,-174817526.0
765,98132.0025,-196264005.0
766,89602.912,-179205824.0
767,92356.817,-184713634.0
768,80914.3845,-161828769.0
769,79725.5005,-159451001.0
770,29859.275,-59718550.0
771,62671.403,-125342806.0
772,70708.8045,-141417609.0
773,84586.9515,-169173903.0
774,76891.48,-153782960.0
775,91804.1045,-183608209.0
776,44523.5495,-89047099.0
777,81269.112,-162538224.0
778,79594.9055,-159189811.0
779,7553.912,-15107824.0
780,2002.04,-4004080.0
781,1948.6775,-3897355.0
782,13985.536,-27971072.0
783,8634.875,-17269750.0
784,14120.6095,-28241219.0
785,29700.714,-59401428.0
786,56516.5205,-113033041.0
787,86884.936,-173769872.0
788,88854.5465,-177709093.0
789,63886.991,-127773982.0
790,63764.846,-127529692.0
791,73415.2835,-146830567.0
792,83217.838,-166435676.0
793,73794.1855,-147588371.0
794,79845.2065,-159690413.0
795,87324.9495,-174649899.0
796,93171.3795,-186342759.0
797,79288.8085,-158577617.0
798,92706.2655,-185412531.0
799,95538.941,-191077882.0
800,118742.601,-237485202.0
801,78505.108,-157010216.0
802,80792.5505,-161585101.0
803,104019.762,-208039524.0
804,98986.315,-197972630.0
805,98986.35,-197972700.0
806,74602.7475,-149205495.0
807,42096.7925,-84193585.0
808,3182.944,-6365888.0
809,2093.1635,-4186327.0
810,5278.896,-10557792.0
811,4950.1315,-9900263.0
812,6951.75,-13903500.0
813,11670.154,-23340308.0
814,13438.365,-26876730.0
815,3760.938,-7521876.0
816,3649.7365,-7299473.0
817,38883.475,-77766950.0
818,33939.6815,-67879363.0
819,35924.641,-71849282.0
820,40201.6055,-80403211.0
821,34937.596,-69875192.0
822,39845.3445,-79690689.0
823,40838.704,-81677408.0
824,38990.046,-77980092.0
825,34821.16,-69642320.0
826,40949.434,-81898868.0
827,38202.041,-76404082.0
828,37695.3455,-75390691.0
829,37244.4695,-74488939.0
830,32425.1615,-64850323.0
831,4117.7665,-8235533.0
832,4729.424,-9458848.0
833,35344.68,-70689360.0
834,34967.312,-69934624.0
835,34126.7645,-68253529.0
836,36423.321,-72846642.0
837,40399.1635,-80798327.0
838,29831.09,-59662180.0
839,38875.261,-77750522.0
840,33065.765,-66131530.0
841,39745.2345,-79490469.0
842,8027.754,-16055508.0
843,26241.842,-52483684.0
844,33798.204,-67596408.0
845,38176.672,-76353344.0
846,36670.232,-73340464.0
847,30108.243,-60216486.0
848,23041.3275,-46082655.0
849,37846.0055,-75692011.0
850,37692.2735,-75384547.0
851,33072.6285,-66145257.0
852,36951.067,-73902134.0
853,32453.089,-64906178.0
854,39104.688,-78209376.0
855,40162.797,-80325594.0
856,32384.897,-64769794.0
857,36693.9,-73387800.0
858,40449.534,-80899068.0
859,31231.269,-62462538.0
860,41525.3125,-83050625.0
861,39903.886,-79807772.0
862,36078.9775,-72157955.0
863,32025.2715,-64050543.0
864,34629.4565,-69258913.0
865,30165.5435,-60331087.0
866,36283.0685,-72566137.0
867,40317.487,-80634974.0
868,40439.663,-80879326.0
869,35651.135,-71302270.0
870,38934.4715,-77868943.0
871,29475.0345,-58950069.0
872,39456.8935,-78913787.0
873,33871.265,-67742530.0
874,31199.996,-62399992.0
875,32759.6485,-65519297.0
876,25215.6715,-50431343.0
877,31562.4885,-63124977.0
878,82096.296,-164192592.0
879,103696.5395,-207393079.0
880,89299.705,-178599410.0
881,78520.791,-157041582.0
882,84613.216,-169226432.0
883,87605.2895,-175210579.0
884,82799.8425,-165599685.0
885,85196.269,-170392538.0
886,81822.191,-163644382.0
887,91579.217,-183158434.0
888,77538.452,-155076904.0
889,85066.949,-170133898.0
890,97342.609,-194685218.0
891,80439.894,-160879788.0
892,85960.101,-171920202.0
893,77745.1715,-155490343.0
894,87750.242,-175500484.0
895,80320.378,-160640756.0
896,77374.767,-154749534.0
897,87188.0645,-174376129.0
898,78972.2955,-157944591.0
899,110205.584,-220411168.0
900,72930.059,-145860118.0
901,104780.236,-209560472.0
902,100636.156,-201272312.0
903,99228.775,-198457550.0
904,98488.9675,-196977935.0
905,70006.6615,-140013323.0
906,105699.1955,-211398391.0
907,96533.6575,-193067315.0
908,65575.948,-131151896.0
909,67523.6535,-135047307.0
910,98069.718,-196139436.0
911,83690.9555,-167381911.0
912,66508.8065,-133017613.0
913,128449.006,-256898012.0
914,69778.79,-139557580.0
915,79361.5025,-158723005.0
916,76896.656,-153793312.0
917,75728.137,-151456274.0
918,88385.7555,-176771511.0
919,74062.769,-148125538.0
920,80066.3605,-160132721.0
921,80407.014,-160814028.0
922,68722.671,-137445342.0
923,72255.735,-144511470.0
924,77929.1275,-155858255.0
925,62528.607,-125057214.0
926,69724.3855,-139448771.0
927,67157.7875,-134315575.0
928,66324.1515,-132648303.0
929,76126.87,-152253740.0
930,68948.932,-137897864.0
931,66680.929,-133361858.0
932,60058.0885,-120116177.0
933,76127.3975,-152254795.0
934,82185.8865,-164371773.0
935,63670.986,-127341972.0
936,4817.1425,-9634285.0
937,2112.825,-4225650.0
938,2861.531,-5723062.0
939,3959.4305,-7918861.0
940,1749.9345,-3499869.0
941,3032.3515,-6064703.0
942,2348.984,-4697968.0
943,10883.195,-21766390.0
944,1096.282,-2192564.0
945,1655.3645,-3310729.0
946,2688.046,-5376092.0
947,1627.4,-3254800.0
948,1988.7495,-3977499.0
949,1385.8775,-2771755.0
950,13573.2155,-27146431.0
951,80569.758,-161139516.0
952,79150.553,-158301106.0
953,80808.7245,-161617449.0
954,83056.5225,-166113045.0
955,96402.514,-192805028.0
956,77288.154,-154576308.0
957,80772.136,-161544272.0
958,30728.7465,-61457493.0
959,74866.46,-149732920.0
960,84092.772,-168185544.0
961,78031.81,-156063620.0
962,78749.439,-157498878.0
963,88358.1905,-176716381.0
964,84241.888,-168483776.0
965,87487.457,-174974914.0
